id	created_time	location	no_comments	no_likes	filter	link	caption	thumbnail	tags	user_name	user_id
1068559813325851225_49605737	7/09/2015 7:04		1	53	Normal	https://instagram.com/p/7USX0ei4pZ/	#paz #nowar #instanow #instapic #syria #syrianboy #chd #aylan #aylankurdi💔 #charge #iemanja #amor	https://scontent.cdninstagram.com/hphotos-xpt1/l/t51.2885-15/s640x640/sh0.08/e35/11254316_165929917076313_1234959255_n.jpg	iemanja, chd, amor, paz, instapic, nowar, syrianboy, charge, aylankurdi💔, instanow, syria, aylan	teonainternet	49605737
1068545794958109275_39348529	7/09/2015 6:36		1	19	Normal	https://instagram.com/p/7UPL02typb/	#WORLD #NEWS #UPDATE : SOMETIMES A SINGLE DEATH IS ENOUGH TO AGITATE THE ENTIRE WORLD AS SYRIAN KOBANI BOY #AYLAN #KURDI'S DEAD BODY ON SOUTHERN TURKEY BEACH AFTER FAILED GREECE JOURNEY HAS ROCKED THE POST WORLD WAR TWO REFUGEE CRISIS HIT TOTAL GLOBE TODAY.	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s320x320/e35/11313796_1027546377264218_865206614_n.jpg	world, kurdi, update, aylan, news	rokonbdsmc	39348529
1068541331548998477_47249929	7/09/2015 6:27		1	83	Lo-fi	https://instagram.com/p/7UOK3-zQtN/	#Aylan ve #Galib #Kurdi kardeşlerimizi böyle hatırlamak istiyoruz! #Cennet Duası ile...	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/s640x640/sh0.08/e35/11910228_1664052830505817_854074764_n.jpg	galib, kurdi, aylan, cennet	necmettinasma	47249929
1068541186742745130_1640682877	7/09/2015 6:27		0	27	Normal	https://instagram.com/p/7UOIxHrPgq/	"Inna lillahi wa inna ilaihi raaji'un Selamat jalan #aylan dunia ini memang kejam utkmu maka dari itu disana ada tempat yg indah, utk dapat bermain, ceria, dan bersama Tuhan ;'("	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/e35/11909204_953035738076510_1662229617_n.jpg	aylan	fadinugroho	1640682877
1068534474597969029_1478602794	7/09/2015 6:14		0	35	Normal	https://instagram.com/p/7UMnF8q6yF/	We're going to #LightTheDark tonight for #Aylan & those like him who have lost their lives on their search for protection. Will you join us? #refugees #asylumseekers #community #compassion	https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/e15/11260650_133780833636051_605543954_n.jpg	community, compassion, lightthedark, aylan, refugees, asylumseekers	roadtorefuge	1478602794
1068533897417393463_1623740448	7/09/2015 6:13		1	26	Normal	https://instagram.com/p/7UMesaBwU3/	#Aylan #triste	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11850163_114199048935146_898419278_n.jpg	triste, aylan	luciano_fernando_santos	1623740448
1068529732129241607_2063850109	7/09/2015 6:04		0	23	Normal	https://instagram.com/p/7ULiFLgboH/	Good Morning with #Aylan Kurdi Mohd. Lila who met Aylan's aunt, she pleads that Lil boy's drowning pic to stop going viral and world should see #Aylan like this and remembered with his smiles.	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s640x640/sh0.08/e35/11324482_1490112007975879_98403188_n.jpg	aylan	dayal._rupa_	2063850109
1068528978152758949_372950102	7/09/2015 6:03		0	54	Normal	https://instagram.com/p/7ULXG_AZ6l/	Tal vez no este pasando aquí en nuestro país, pero esta pasando ahora y duele. 😶😔 #siria #Stopviolence #aylan #nomore #prayforsiria	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s480x480/e35/11348170_628050470631031_442423757_n.jpg	nomore, siria, prayforsiria, aylan, stopviolence	susann_alive98	372950102
1068525391151917705_1307851561	7/09/2015 5:56		1	9	Normal	https://instagram.com/p/7UKi6VGGqJ/	Cuando vi esta imagen por primera vez, pensé que como era posible que publiquen una imagen asi, tan cruel no se puede ser. También pensé que era necesario para que el mundo se entere que estamos un poco podridos, que el ser humano a veces ya no da para más, que como un niño puede morir así y probablemente están muriendo o morirán mas niños como Aylan. Solo por tirar un poco mas para tu lado, por no tener la capacidad de equilibrio entre nosotros mismos, por pensar que lo que yo digo o hago esta bien y lo tuyo esta mal. Los Sirios se están matando entre ellos mismos y estas son las consecuencias. Yo siempre digo que no hay gente mala sino gente que se equivoca, pero ya estoy dejando de pensar así, tan mierdas no podemos ser. Han pasados varios días pero igual sigue jodiendo cosas como estas y no se puede hacer nada, cada vez que veo esta imagen me muero un poquito.#Aylan	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s640x640/sh0.08/e35/11809919_882832288468249_1140669830_n.jpg	aylan	coco.rios	1307851561
1068523437691506412_1744234610	7/09/2015 5:52		3	52	Kelvin	https://instagram.com/p/7UKGfByA7s/	Obrigada meu Deus, por mais essa semana de bençãos, peço-te porém que tenhas compaixão de todos aqueles refugiados da Síria, aqueles que ainda lutam em vida por um mínimo de dignidade e por aqueles que tiveram seus entes queridos mortos!!! Deus os abençoe, a cada um. #Peace#alankurdi#aylan#syrian#turkey#refugee#Canada#Síria#refugiados#Alemanha#Germany#sad.....#coffee#night#selfie#music#books#livro#amoler#God#Deus#Dios#FocoForçaFé♥♥♥ #buonanotte#buenasnoches#goodevening#goodnight#boanoite	https://scontent.cdninstagram.com/hphotos-xfp1/t51.2885-15/s480x480/e35/11375233_986426771399931_485866849_n.jpg	turkey, coffee, buonanotte, livro, selfie, síria, sad, amoler, goodnight, books, germany, alemanha, dios, buenasnoches, refugiados, syrian, canada, boanoite, god, refugee, peace, goodevening, music, night, alankurdi, deus, aylan, focoforçafé♥♥♥	lysamid	1744234610
1068517561824057527_1321374741	7/09/2015 5:40	39.003333333, 117.710833333	0	25	Normal	https://instagram.com/p/7UIw-syhi3/	So many artists around the world pay tribute to the toddler. Now rest in peace little angel. #aylan #aylankurdi	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11931020_127791894235809_259834618_n.jpg	aylankurdi, aylan	vomovie	1321374741
1068513959184257262_1717518667	7/09/2015 5:33		0	10	Juno	https://instagram.com/p/7UH8jeuVDu/	Aylan the angel, dead for leaving his country in war, the first time I saw this at the news I think about my little cousins, it's broke my heart to think that people are so inhuman to take advantage of people who'll give everything they have to leave the war. #aylan #war #peaceandlove this fact touch me a lot because my grand father leave Spain at 8 during the civil war.	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/11821135_411551815706647_1672334231_n.jpg	peaceandlove, war, aylan	maryvangness	1717518667
1068508213324270497_1638024593	7/09/2015 5:22		0	25	Normal	https://instagram.com/p/7UGo8Ox8uh/	#aylan	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s480x480/e35/11428294_1627479570853976_1622935947_n.jpg	aylan	amaurizaum	1638024593
1068496387606313461_247981021	7/09/2015 4:58		4	278	Normal	https://instagram.com/p/7UD82rD_n1/	#aylan	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/s320x320/e35/11372386_755149024594947_1542829449_n.jpg	aylan	tamil_lolz	247981021
1068493790133791812_1974477218	7/09/2015 4:53		6	108	Normal	https://instagram.com/p/7UDXDloqxE/	. بی تفاوت به رفت و آمد ها بی توجه به دردها خوابید روی شن های ساحلی آرام کودکی مثل مردها خوابید آن طرف روزگار کودک کُش این طرف یک پدر عزادار ست به نظر آشناست این صحنه روضه ای روی دور تکرار است #مهدی_شفیع_زاده ... #آیلان #آیلان_کوردی #aylan #aylankurdi	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/11910403_123409634675730_319332555_n.jpg	آیلان, آیلان_کوردی, aylankurdi, aylan, مهدی_شفیع_زاده	mahdi.shafizade	1974477218
1068488692131190831_482970021	7/09/2015 4:43		0	18	Normal	https://instagram.com/p/7UCM3tAFgv/	Como esperar um futuro melhor se não somos capazes de respeitar nossas crianças? How shall we expect a better future if we are not able to respect our children? #acordamundo #ONUcadevoce #aylan	https://scontent.cdninstagram.com/hphotos-xtp1/t51.2885-15/e35/11849443_682997548498178_523133302_n.jpg	acordamundo, onucadevoce, aylan	brigadeirodoceu	482970021
1068485246295219209_1521937822	7/09/2015 4:36		1	52	Normal	https://instagram.com/p/7UBauhLBwJ/	Paz na terra para que mais sorrisos não se apaguem 😢💔 #Aylan #NãoAViolência #NotWar #Siria #PazNaTerra #Paz #Peace #StopWar #humanity #DeuseAmor #rip	https://scontent.cdninstagram.com/hphotos-xtf1/t51.2885-15/s480x480/e35/11950704_665803933521002_1909922639_n.jpg	nãoaviolência, paznaterra, siria, paz, peace, notwar, rip, stopwar, deuseamor, humanity, aylan	dl_4_	1521937822
1068484362688723538_18921981	7/09/2015 4:34		8	47	Normal	https://instagram.com/p/7UBN3mHvpS/	Mañana están todos invitados! Pray for Syria! 🙏 ❤⚫⚪💚 De Chile ⚪️🔴🔵 a mi Siria con amor ❤️ @fundacionbelen2000 #aylankurdi #aylan #prayforsyria #syria #love #pray #palestine #habibi #gaza #aldamir #gazamor #keffiyeh PD: Una pena que tantos seguidores (entre ellos varias bloggers que admiraba un montón) me hayan dejado de seguir por la foto que subí con un keffiyeh en mi cabeza apoyando a Siria... Realmente es una lastima saber que existen personas que aún no son capaces de reconocer las distintas descendencias y culturas que existen en nuestro amado Chile ❤️	https://scontent.cdninstagram.com/hphotos-xft1/t51.2885-15/e35/10665649_538402612980049_91521868_n.jpg	keffiyeh, instachile, love, xo, catolicos, catholics, september, xoxo, soon, 2015, goodnight, habibi, sleep, aldamir, byebye, amor, pastoral, catholic, prayforsyria, aylankurdi, pray, gazamor, comingsoon, chilegram, chile, gaza, palestine, syria, bye, aylan	joceaguayo	18921981
1068483956311227418_1532847206	7/09/2015 4:33		3	28	Normal	https://instagram.com/p/7UBH9IInwa/	#Repost @sumair_aslam_bd with @repostapp ・・・ Islamic Countries’ Inaction during the Syrian Crises https://medium.com/messiah-foundation-international/islamic-countries-inaction-during-the-syrian-crises-e15e5a89facb The image of Aylan Kurdi shocked the world and lead to an global outpouring of support for Syrian refugees on humanitarian grounds. This begs the question: why did so many Syrians have to take such a treacherous journey to Europe when there are well-off Islamic countries so close to them? #YounusAlGohar #Medium #Syria #SyrianRefugees #Aylan #AylanKurdi #Refugees #ISIS #ISIL #Daesh #refugee #refugeecrises #syriancrisis #migrants #migrantcrisis #europe #UnitedKingdom #asylum #asylumseekers #Muslim #Islam #radicalmuslims #radicals #infidel #British #DavidCameron #UAE #SaudiArabia	https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s640x640/sh0.08/e35/11356650_812575195508122_368428896_n.jpg	europe, infidel, medium, unitedkingdom, muslim, migrantcrisis, syrianrefugees, davidcameron, british, isis, asylum, uae, repost, migrants, aylankurdi, saudiarabia, radicals, refugee, isil, younusalgohar, asylumseekers, refugeecrises, radicalmuslims, syriancrisis, daesh, syria, islam, refugees, aylan	khalid_bd	1532847206
1068483718386919765_642913945	7/09/2015 4:33		3	46	Normal	https://instagram.com/p/7UBEfivalV/	Aylan, que vc nos proteja e traga a Paz ! #aylan #paz	https://scontent.cdninstagram.com/hphotos-xpf1/t51.2885-15/s640x640/sh0.08/e35/10731428_164229627247031_1216724927_n.jpg	paz, aylan	kvpinaud	642913945
1068481961232639731_1059518016	7/09/2015 4:29		0	19	Normal	https://instagram.com/p/7UAq7ELybz/	"Weekend Contemplation, 5 Sep 2015 Hati saya bergetar, tangan saya tidak tahan untuk tidak menulis saat melihat skets bocah 3 tahun bernama Aylan tengkurap-tak bernyawa (lihat DP saya) dalam berbagai ilustrasi seni. Tulisan pendek inipun tak jelas teriakannya, hanya tumpahan gundah gulana. Ada masalah negara, ada masalah radikalisme, ada masalah empati antarnegara, ada masalah risiko, dan di atas semua itu ada masalah KEBEKUAN HATI, KEMANUSIAAN dan HIDUP. Saya paham, menjadi komentator bola jauh lebih mudah daripada sebagai pemain bola di lapangan, apalagi hanya komentator di depan televisi sambil makan kacang, kritiknya berbau kekesalan yang dipengaruhi oleh subyektivitas karena tim jagoannya tidak memuaskan. Saya mengerti, menjadi pemimpin negara (yang bertikai maupun yang sedang dituju oleh para imigran/pencari suaka) tidak semudah kita mengomentari situasi seperti ini. Saya hanya berpikir, merenung di sore hari di pinggir danau Citra 6, buat kita semua memang perlu melatih kelapangan hati, kejernihan berpikir, kebijaksanaan sehingga keputusan dan tindakan kita lebih terintegrasi dan komprehensif. Entahlah, tulisan ini memang tidak seasertif kebanyakan tulisan di medsos saat ini, memang hanya itu yang jelas terlintas di kepala saya. Comprehensive and integrated thinking dengan melibatkan kepekaan hati dan tuntunan Yang Maha Bijak, merupakan latihan tiada akhir. Aylan, kakak dan ibunda, beserta puluhan imigran yang meninggal dalam perjuangan hidup. Simpati untukmu. Negara.. hmm.. entahlah ... #aylan #humanity #peace Have a blessed weekend, Giokniwati SWOT (Speaker-Writer-Observer-Trainer) Mobile 0811881610 ; 08158182188 giokniwati@yahoo.com ; @giokniwati PIN BBM 583ef09c ; 2b6250bc"	https://scontent.cdninstagram.com/hphotos-xat1/t51.2885-15/s480x480/e35/11363674_1474602952842920_1295509501_n.jpg	peace, humanity, aylan	giokniwati	1059518016
1068480215041046229_334315892	7/09/2015 4:26		3	40	Inkwell	https://instagram.com/p/7UARgzDfbV/	A loucura dos Paìses desenvolvidos em não ajudar os fugitivos da Guerra do Orinte Médio ... #Aylan #TristeRealidade #FaltaAmorAoProximo #FaltaSolidariedade #MeninoEncontradoMortoNaSiria #TristezaSemFim	https://scontent.cdninstagram.com/hphotos-xfa1/t51.2885-15/e15/11371181_141404809537224_1563300486_n.jpg	tristerealidade, tristezasemfim, faltasolidariedade, faltaamoraoproximo, meninoencontradomortonasiria, aylan	mikaellalayra	334315892
